@WaitingForThis3 ; Passar o dia no Castelo de Beja;1581471123000;1
@WaitingForThis3 ; Bom fim de semana no Castelo de Beja;1581470813000;1
@aitorehm ; @Sous4 Pero crimen y escándalo local! Hubo un tiempo que todos los diarios lusos tenían colaboradores en el interior, pero ahora ya quedan pocos, y en la mayoría de los periódicos nacionales se cuentan dramas de Lisboa, a veces de Oporto, pero raramente de Braga, Beja, Castelo Branco...;1581095248000;1
@MiguelCalabria3 ; Castelo de Beja #Portugal Torre de Menagem. #LecturaRecomendada 👇 https://t.co/ChFx9XeJAH#music 👇 https://t.co/YUlFBRW6rr #viajar #architecture @EliaAbreu1 https://t.co/9nzC53Or9N;1580904192000;1
@robertogiovanaz ; Foi também neste ano que começou a pintura decorativa do artista Don Martin Liz Etcheverry, que também realizou trabalhos no Theatro Sete de Abril, Bibliotheca Pública Pelotense e Igreja Matriz de Santa Maria.;1581602886000;4
@pspedroapostolo ; Inscrições para Catequese 2020. "A Igreja lhe chama!"informaçõesMatriz São Pedro Apóstolo - Tel: 41376944Igreja Nossa Senhora das Graças - Tel: 47872272Igreja Maria Mãe da Igreja -Tel: 47013236Igreja Nossa Senhora de Fátima - Tel: 41387033Igreja Santa Luzia - Tel: 41378399 https://t.co/MzDCCules1;1581420969000;4
@pspedroapostolo ; Inscrições para Catequese 2020. "A Igreja lhe chama!"informaçõesMatriz São Pedro Apóstolo - Tel: 41376944Igreja Nossa Senhora das Graças - Tel: 47872272Igreja Maria Mãe da Igreja -Tel: 47013236Igreja Nossa Senhora de Fátima - Tel: 41387033Igreja Santa Luzia - Tel: 41378399 https://t.co/LNfBI7dKWP;1581420957000;4
@pspedroapostolo ; Inscrições para Catequese 2020. "A Igreja lhe chama!"informaçõesMatriz São Pedro Apóstolo - Tel: 41376944Igreja Nossa Senhora das Graças - Tel: 47872272Igreja Maria Mãe da Igreja -Tel: 47013236Igreja Nossa Senhora de Fátima - Tel: 41387033Igreja Santa Luzia - Tel: 41378399 https://t.co/5UCtimNo7X;1581420947000;4
@pspedroapostolo ; Inscrições para Catequese 2020. "A Igreja lhe chama!"informaçõesMatriz São Pedro Apóstolo - Tel: 41376944Igreja Nossa Senhora das Graças - Tel: 47872272Igreja Maria Mãe da Igreja -Tel: 47013236Igreja Nossa Senhora de Fátima - Tel: 41387033Igreja Santa Luzia - Tel: 41378399 https://t.co/tf0MlnDUU5;1581165434000;4
@pspedroapostolo ; Inscrições para Catequese 2020. "A Igreja lhe chama!"informaçõesMatriz São Pedro Apóstolo - Tel: 41376944Igreja Nossa Senhora das Graças - Tel: 47872272Igreja Maria Mãe da Igreja -Tel: 47013236Igreja Nossa Senhora de Fátima - Tel: 41387033Igreja Santa Luzia - Tel: 41378399 https://t.co/cl64ZdAHtA;1581165426000;4
@pspedroapostolo ; Inscrições para Catequese 2020. "A Igreja lhe chama!"informaçõesMatriz São Pedro Apóstolo - Tel: 41376944Igreja Nossa Senhora das Graças - Tel: 47872272Igreja Maria Mãe da Igreja -Tel: 47013236Igreja Nossa Senhora de Fátima - Tel: 41387033Igreja Santa Luzia - Tel: 41378399 https://t.co/UdRTijHek6;1581165419000;4
@spotifybea2 ; fique longe de pessoas que são da igreja e seja feliz não tendo que escutar ela falando que sua vida é uma merda porque vc não tem deus quando na verdade se sua vida ta merda é pq essa pessoa coloca na sua cabeça que tudo que cê faz é errado e vai contra jesus.. ISSO É MENTIRA;1581661166000;5
@juclebergonzaga ; @JManjador @Pontifex_pt As aspas foram como figura de linguagem.O Papa no documento pós sinodal afirma que é contra a internacionalização da Amazônia e que ela é responsabilidade dos governos nacionais.O documento tem caráter de magistério, como se fosse uma Lei a ser seguida por toda a Igreja.;1581660768000;5
@prolavoamaral ; IGREJA AVIVAMENTO DA FÉTAQUARITINGA SP 13/02PR. WILSON UMA NOITE #ABENÇOADA DE #CÉUS #ABERTO#SIGA NOSSO #INSTAGRAM👇@prolavoamaralSE INSCREVA EM NOSSO CANAL NO #YOUTUBE👇PR. OLAVO AMARALNOSSA #PÁGINA DE… https://t.co/4ezKw3vXmu;1581660158000;5
@Lurker_Learner ; @maxsilvaneves @xicograziano Na minha opinião ninguém deveria se preocupar com a imagem da igreja e sim com a imagem de Deus.;1581660144000;5
@Douglas67120324 ; @zeca_dirceu Se houvesse o real "amor ao próximo", @LulaOficial  não teria roubado tanto o brasil, o @Pontifex_pt lutaria para que as riquesas do vaticano e a igreja católica fossem divididas com os mais pobres, e vc mandaria seu pai tirar o dinheiro público da cueca!;1581659253000;5
@Gathona1 ; hipócrita do caralho KKKKKKKKKKKMKKKKKK"ain sou da igreja" "Deus falou comigo""vo canta esse louvor aq q me toca"e tá tomando conta da vida de geral, tá falando merda, fazendo merda, se fosse eu no lugar dela, teria vergonha de admitir ser "cristã"crente do rabo quente🤣;1581658825000;5
@douglasalvesbr ; @machotoxico69 @danielPMERJ Independente se ele vai confessar e se arrepender ou não, o papel da igreja é anunciar a verdade, meu amigo.;1581658789000;5
@Pati_Medeiross ; @danielPMERJ Como católica praticante, que defende qlq tipo de injustiça com qlq ser humano, que é um dos cernes do Cristianismo, me sinto muito muito triste em ver essas imagens uma vez que o Papa é a cabeça da Igreja, a representação de Cristo.Se estivermos errados que Jesus nos mostre! 🙏🏼;1581658780000;5
@nanagcab ; conheci vc eu estudava em colégio cristão e vc ia em todos os eventos da igreja. hoje em dia a gente se encontra em rolê de gente estilosa com álcool e nicotina. sempre quis ser mais próxima e a vontade perdura até hoje! linda d+++;1581658338000;5
@youngbloond_ ; E tbm existe o lance da gratidão (q eu já tinha ouvido no sermão da igreja), sobre sermos gratos pelas pequenas coisas do dia a dia, sobre estipularmos pequenas metas e ser gratos por conseguir ou por ter tentado. Eu acho q esse é o grande segredo da vida, quando vc se sente;1581657794000;5
@JACK_000 ; @UOLNoticias Francisco, é um comunista. Se recusou a receber membros da oposição à ditadura de Maduro e alegremente, recebe o Condenado. A Igreja, precisa de um novo Papa. O atual é uma aberração;1581657535000;5
@WaackSisudo ; O papa é bom, procura viver o máximo possível dentro da filosofia cristã. É coisa q irrita aqueles q se imaginam verdadeiros cristãos.Não se pode misturar as boas intenções do papa com o patrimônio da igreja católica;1581657281000;5
@floresamerelas1 ; @GluciaMelo3 @FelippeBat @CaromanoVania @Pontifex_pt Debater sobre a Amazônia é o caralho, o que vc sabe da Amazônia? Que é o pulmão do mundo? KkkSe quiser dar alguma coisa pra igreja, pra onu ou pra um ladrão, dê o que pertece a você e não aquilo que é propriedade dos brasileiros.;1581657247000;5
@SeiLidar ; @dicastromet @skynfav @marivcomenta Desculpa ai se a missionária tem que pegar o dízimo da igreja pra pagar o mega hair;1581657055000;5
@yarbastos27 ; @realyzou Quero só vê se a reciprocidade vai rolar se um dia ele precisar ! As pessoas demoram pra entender que o BBB é um jogo e não a gincana da igreja.Mais quase certo que o Daniel vai com ela !;1581656898000;5
@caracameuqdroga ; Lembrando de um menino do meu antigo cursinho q eu falei p minha irmã q tinha gostado ai ela perguntou se era da igreja, uns dias depois descobri q ele é e ainda tem uma banda;1581656806000;5
@EuPedroliveira ; Quando eu fui pra igreja com o salto da minha mãeNisso que dá ficar brincando e depois se arrumar todo apressado https://t.co/bJHpeiLdjq;1581656755000;5
@LuizFernandoSMC ; @leandroruschel 4 Nem falo dos protestantes, sempre engajados na difamação do sucessor de S. Pedro e da Igreja, mas foco nos católicos ignorantes que caem no conto da sereiaCatólicos, atentem: se Leão Magno fosse, hoje, dialogar com Átila, o Huno, os histéricos de plantão o difamariam.;1581656389000;5
@LuizFernandoSMC ; @leandroruschel 3Pio XII, esse homem difamado como "Papa de Hitler", está para se tornar "Justo entre as Nações" por Israel.Mas, hoje, seria arrebentado nas redes sociais por uns católicos que não conhecem a história de sutileza, conversão e diplomacia de 2000 anos da Santa Igreja Catolica;1581656136000;5
@layrxxz ; se diz da igreja e posta video rebolando kkk ta;1581656048000;5
@Qeissogabi ; teve uma vez que acabou o culto e eu tava parada na recepção da igreja e o menino que eu nao sei o nome parou também e ficou me olhando, deu um passo na minha direção, parou e saiu. ate hoje me pergunto se ele queria falar comigo, sofro;1581655892000;5
@eemilyribeiro ; para as pessoas que estão dentro da igreja você só presta quando está nela. a partir do momento que se afasta (por motivos mt relevantes) vc deixa de prestar tanto p servir qto pra viver;1581655654000;5
@liveforbiancabr ; Não entra na minha cabeça uma pessoa q vive falando de Deus e fica apontando o erros dos outros, julgando falando besteira e ainda se acha dona da razão. Que igreja q ela frequenta gente ? Pra eu passar longe #bbb20;1581655638000;5
@jucarios ; @delucca Cada dia que passa mais aumento a minha fé com a doutrina da Igreja Católica. Amar a Deus sobre todas coisas e ao seu próximo como a se mesmo. Parabéns Papa Francisco e Lula da Silva.;1581655339000;5
@rsbr28 ; Fala tanto dos protestantes que daqui a pouco tá virando um. Não aceita, sai da igreja! Agora, querer ensinar papa a dirigir a igreja já é demais meu querido. Se ponha no seu lugar como leigo! #pax;1581655268000;5
@SandraM88120927 ; @PMorenoB @limaynardes @Pontifex @PauloMMMEDEIROS @FlavioXSid @realTrump4ever @aruthcao @Jorge42931348 Esse Papa,ñ deve ser católico,pque a importância que ele dá a essa turma de facção criminosa,o compromete.Ele q continue dando confiança pra estes ateus, q o q eles querem é afundar a Igreja de Jesus Cristo.O Papa tem que se preocupar com a Igreja e não com corruptos brasileiros.;1581654990000;5
@nictorres ; A pior consequência disso tudo, é a igreja ter se perdido nas mãos da esquerda, enquanto o Islã avança passo a passo. https://t.co/CD2N7BkRsw;1581654869000;5
@JOSorlandoBENT2 ; @_Mila_38 Não Tenho religião, respeito a fé das pessoas. A história  da igreja não deixa dúvida  de seus interesses econômicos  e políticos desde do piorado de Sião, até as cruzadas para libertar Jerusalém das invasões  muçulmanas.Os interesses da Santa sé não são do interesse do Brasil.;1581654497000;5
@santeloisa_ ; cara eu tava lembrando aqui da vez que eu fui visitar a igreja que eu ia, e um(a) rs membro de lá, me chamou p falar e disse q se eu n voltasse o Jesus logo eu ia morrer sem a minha salvação,e tinha mt jovem morrendo e eu poderia ser a próxima (???)não, não é mentira;1581654319000;5
@EmmillyRs ; @JoyceBrasil2 Mana, eu gosto da assembléia e etc, seria uma igreja incrível se não julgasse tanto por aparência.Infelizmente minha mãe me obriga a me congregar na mesma igreja que ela, mas quando eu ser independente primeira coisa q vou fzr é mudar de igreja dksksk;1581654210000;5
@rottajane ; Admitiria um encontro de pontífice  da igreja com um presidente se fosse de urgência,  para angariar forças em defesa de um povo ,mas assim? nunca! principalmente  por ser bandido, por querer aborto, por destruir famílias , indo tudo  de encontro fora do que eu acredito e penso!! https://t.co/J39ovrWTxb;1581653978000;5
@leraupp ; @barbaragancia É mto louco as pessoas misturam religião  e estado o tempo todo e não  aprendem nada da religião q seguem. Crazy! O chefe da igreja recebe qm vai lá, se o presidente for, ele vai receber. Gente doida;1581653613000;5
@DamnGregor ; Até onde se sabe a Amazônia não se estende ao território argentino. Papalhaço! Lambe-botas de comuno-globalistas e larápios como Lula! Você é, além de intransigente, a vergonha da Igreja! https://t.co/2ivh5YkyhV;1581653545000;5
@DamnGregor ; @Pontifex_pt Até onde se sabe a Amazônia não se estende ao território argentino. Papalhaço! Lambe-botas de comuno-globalistas e larápios como Lula! Você é, além de intransigente, a vergonha da Igreja!;1581653522000;5
@edsonperin_adv ; "Nossa", só se V.S. também dividir conosco o Vaticano e os bens da igreja pelo mundo.Não é justo Chico?Perai!!! Mas o @LulaOficial foi aí lhe vender a amazônia então???? https://t.co/1Q8DvaJOiF;1581653287000;5
@PousaGodinho ; @Pontifex_pt Vai tomar no col da sua mãe seu desgraçado, sua falta de respeito deveria ser queimado em praça pública, demônios , canalhas , quem não gostar vá dormir em alguma igreja e veja se deixam;1581653271000;5
@Vanda_SEP ; O sínodo alemão é herético o e apóstata, assim como o foi o da Amazônia, que também tinha dedo do cardeal MarxAinda bem há alguns carreiras que se levantaram pra defender a igreja  Cardeal Muller e a Dubia sobre o protestantismo do sínodo alemão para igreja católica https://t.co/ECR01hRJ9y;1581652999000;5
@MitamarSR ; O papa cometeu o maior pecado da vida dele, por isto os católicos estão se retirando da igreja! Receber um bandido que detonou uma nação? Deixou os pobres sem atendimento hospitalar e enriqueceu seus filhos com fortunas! Este Papa tem que pedir perdão para o outro Papa! https://t.co/VewHPtEQ95;1581652991000;5
@passageiradaera ; Padre da igreja que eu ia se casou;1581652966000;5
@iGabz1 ; Pq será q as pessoas de dentro da igreja são tão cheias de razão. Eu não consigo entender como a pessoa se diz cristão e anda fazendo pré julgamentos de coisas q nem sabem o q é. Fiquei triste pq não consegui me impor e argumentar.;1581652782000;5
@guiwro ; eu acho tão incrível o quanto que o lgbtq+ insiste em querer ser aceito pela igreja/deus, amores da minha vida, vamos nos aceitar, religião não é tudo, você se amando e se aceitando já é a coisa mais linda do mundo;1581652758000;5
@g_senun ; Um carinha lá da igreja sendo que ela ainda tá pegando o cara das drogas e das doenças lá da Flórida... Mano se tu n que um relacionamento blz n namora mas tbm n faça + uma pessoa de besta e tente sair da história como a cantora santa não.;1581652583000;5
@SuellenWalther ; @crf_juuh7 Se houvesse respeito e empatia da parte da maioria das pessoas da igreja, não ficaria 🤷🏻‍♀️;1581652372000;5
@DellMiranda3 ; @RaquelStasiaki Vendo isso, começo a me perguntar se essas teorias da conspiração que vemos nos filmes sobre a igreja católica, não fazem sentido!?!? https://t.co/rnSNB6wJr3;1581652187000;5
@McLima9 ; @EVOVPFDB @MPBTheNeott Estava conversando com uma amiga sobre os vídeos que publiquei. Porque não denunciaram o sacerdote? Não mandaram prender ou foi expulso da igreja? Ele como essa jornalista não iriam se expor sem terem provas.;1581652174000;5
@nosvamosbater ; Quando é que Roma virou essa coisa submissa?O colunista está falando do Santo Padre, o Bispo de Roma, o Escolhido por Deus como sucessor de Pedro, a Pedra Fundamental da Igreja Apostólica Romana como se estivesse falando do seu zé das couves.Roma deveria excomungá-lo. https://t.co/8Hf027gEhE;1581651770000;5
@djpereiraaa ; @xaviermarconio Eu amo q quando a dança da igreja é livre e cada faz seu passo se tirar a música parece q eles tão doida de droga;1581651707000;5
@ppaleixo ; @itsjklr @Alessandra_82 É verdade! Leiam o catecismo da Igreja Católica, se estiver preguiça, coloca no Google catequese + Papa Francisco + cristãos + horóscopo e dá enter. Depois pensa, isso se não tiver com preguiça tb! ❤️;1581651604000;5
@Adpettin ; @jornalnacional O esvaziamento da igreja católica se deve muito as atitudes do papa Francisco, como pode receber um bandido corrupto que fez tanto mau aos brasileiros, essa visita nos traz muitas dúvidas.;1581651491000;5
@BDSH ; Uma vez, num encontro da igreja, um pai veio até mim e disse que a filha dele era minha fã. Eu fiquei sorri e fiquei calada... Mas sinceramente espero que aquela menina não se espelhe em mim. Eu não quero que ela se sinta sobre si mesma, como me sinto em relação a mim.;1581651454000;5
@juniornadv ; @dariojjunior @catracalivre Será que se colocarmos isso no grupo do zap da igreja, atribuindo aos #EleNãos na semana das eleições, seremos acusados de propagar fakenews? Será que vamos ser obrigados a depor na CPMI dos memes?;1581651232000;5
@eu_amandaborges ; IR nos afastamos por motivos bestas mas agr as coisas estão fluindo graças a Deus, sempre tive uma consideração enorme por vc, vc é gente fina dms e muito fofa, gosto mt de ti. Tô mt feliz de ver vc participando da igreja, espero q vc não se afaste nunca desse caminho;1581651148000;5
@AugustoBelao ; @vasconclivia @JoyceLenz9 O Papa Francisco tbm já se encontrou com Trump e outros líderes de direita.Aqui vale ressaltar que ele não é só líder da Igreja, mas também Chefe de Estado, logo, recebe várias visitas ao longo se seu pontificado.;1581650888000;5
@SCARDINIRobson1 ; @AdrillesRJorge Jesus trabalhava arrependimento nos corruptos. Foi assim com Zaqueu, publicano corrupto. Este se arrependeu profundamente e disse querer devolver o q defraudou. O maior exemplo da igreja (Jesus) não compactuava com o pecado, ele queria transformar pessoas. O Papa desconhece isso?;1581650756000;5
@geansoouzaa ; tava vindo embora da minha comadre, tava tendo logo um comando ali enfrente a igreja da avenida, postei no status pra avisa o povo quando do nada o alex me chama falando que levou multa, se ele tivesse visto antes meu status n tinha levado multa nenhuma kkkkk.;1581650600000;5
@camilavbs ; @RealitySocial O Big fone tocará as 8hrs da manhã de DOMINGO? Se eu estivesse na casa certamente nem ouvir tocar eu ouviria pois me recuso a me levantar esse horário no domingo. Nem pra igreja vou nesse horário.;1581650465000;5
@aall0504 ; @JornalBSM Esse gesto insensato e até irresponsável do Papa se torna um divisor de águas no Brasil com relação a já tão desgastada reputação da Igreja Católica. A partir de agora, certamente ocorrerá mais uma debandada de fiéis católicos em direção às Igrejas evangélicas.;1581650439000;5
@Cezar36071408 ; @Pontifex_pt Cuida da sua igreja e não  se meta no Brasil.;1581650358000;5
@CalmonK9 ; @Pontifex_pt Quer ajudar ao Brasil seu comunista argentino ? Retire sua igreja daqui, não precisamos das alianças que fizeram ao longo da história de vocês, com fogueiras e perseguições. Ainda mais se aliando a condenados ! #foraigrejacatolica #forapapacomunista #PapaComunista;1581650209000;5
@rodrigosx_ ; alguém se arrepia quando ouve hinos católicos da igreja? nossa é inexplicável eu começo a chorar, deve ser muito pecado 😭;1581650203000;5
@Gacha171 ; @Pontifex_pt Amazônia É NOSSA Tapa Francisco!!! Ao invés de ajudar a diminuir a desgraça, fome e miséria na Venezuela, Cuba, Coreia do Norte o sr vem se meter onde não foi chamado!!! Cuide da pedófilos da “Santa Igreja Catolica “ que é melhor!!! Dispensamos seus palpites furados!😡😡😡👿👿👿;1581650177000;5
@GanzaNando ; @taoquei1 @walissondv Nesse caso ele só está querendo se autopromover, parecer sério...mas não cola é um tranqueira e nem um pouco santo. Sou católico ok? Pra falar a real, nem sei se sou mais, esse cretino me desanimou de ir a igreja! Agora diz q mudou até o pai nosso. Me dá nojo falar dele.;1581650086000;5
@DanaAmazonas ; @Pontifex_pt A Igreja se afasta de Cristo e faz má política, a política da esquerda, a mesma esquerda que, várias vezes ao longo da história, perseguiu cristãos e fechou igrejas. Em breve, o Brasil será um país de maioria protestante, e o sr. e os seus, pastores sem ovelhas.;1581649903000;5
